35937,-5.0
35936,-5.0
49440,-7.0
49439,-7.0
49438,-7.0
49437,-7.0
49436,-8.0
35935,-5.0
35934,-5.0
35933,-5.0
35932,-5.0
35931,-5.0
35930,-5.0
35929,-5.0
35928,-5.0
35927,-5.0
35926,-5.0
35925,-5.0
35924,-5.0
35923,-5.0
35922,-5.0
35921,-5.0
35920,-5.0
35919,-5.0
35918,-5.0
35917,-5.0
35916,-5.0
35915,-5.0
12930,-5.0
12931,-5.0
23537,-5.0
23538,-5.0
23539,-5.0
23540,-5.0
23541,-5.0
23542,-5.0
23543,-5.0
23544,-5.0
23545,-4.0
23546,-4.0
23547,-4.0
23548,-3.0
12932,-5.0
12942,-5.0
12933,-5.0
12934,-5.0
39953,-5.0
49911,-7.0
49910,-7.0
49909,-7.0
49908,-7.0
49907,-7.0
49906,-7.0
49905,-7.0
49904,-7.0
49903,-8.0
49902,-8.0
23549,-3.0
21215,-5.0
21216,-5.0
21217,-5.0
21218,-5.0
21219,-5.0
21220,-5.0
38185,-5.0
38184,-5.0
16825,-5.0
16826,-6.0
16827,-6.0
16828,-6.0
16829,-5.0
16830,-5.0
16831,-6.0
16832,-6.0
16833,-6.0
16834,-6.0
16835,-6.0
16836,-6.0
16837,-6.0
16838,-6.0
16839,-6.0
16840,-6.0
16841,-6.0
16842,-6.0
16843,-6.0
16844,-6.0
16845,-6.0
16846,-6.0
21205,-5.0
37172,-5.0
37171,-5.0
37170,-5.0
37169,-5.0
37168,-5.0
37167,-5.0
65196,-7.0
65195,-7.0
65194,-7.0
16345,-5.0
16346,-5.0
65193,-7.0
65192,-7.0
49319,-6.0
49318,-6.0
49317,-7.0
49316,-7.0
49315,-7.0
49314,-7.0
32050,-5.0
32049,-5.0
32048,-5.0
32047,-5.0
32046,-5.0
32045,-5.0
32044,-5.0
32043,-6.0
32042,-6.0
32041,-6.0
32040,-6.0
32039,-6.0
32038,-6.0
32037,-6.0
32036,-6.0
32035,-6.0
32034,-6.0
49313,-7.0
16347,-5.0
49312,-7.0
49311,-7.0
49310,-7.0
49309,-7.0
49308,-7.0
49307,-7.0
49306,-7.0
36622,-5.0
36621,-5.0
16348,-5.0
16349,-5.0
16350,-5.0
49305,-7.0
16351,-4.0
65517,-8.0
65516,-8.0
65515,-8.0
65514,-7.0
65513,-7.0
65512,-7.0
65511,-7.0
65510,-7.0
65509,-7.0
65508,-7.0
65507,-7.0
65506,-7.0
65505,-7.0
65504,-7.0
65503,-7.0
65502,-8.0
65501,-8.0
65500,-8.0
65499,-8.0
65498,-8.0
65497,-8.0
65496,-8.0
65495,-8.0
65494,-8.0
65493,-8.0
65492,-8.0
65491,-8.0
65490,-8.0
65489,-8.0
65488,-8.0
65199,-8.0
65198,-8.0
65197,-7.0
16352,-4.0
16353,-4.0
16354,-5.0
16355,-5.0
16356,-5.0
16357,-4.0
16358,-4.0
16359,-4.0
16360,-4.0
16361,-4.0
16362,-4.0
16363,-4.0
16364,-4.0
16365,-5.0
16366,-5.0
16367,-5.0
30867,-3.0
30866,-3.0
30865,-3.0
30864,-4.0
30863,-4.0
30862,-4.0
30861,-4.0
30860,-4.0
30859,-4.0
30858,-4.0
30857,-4.0
30856,-4.0
17863,-4.0
17864,-4.0
17865,-4.0
17866,-4.0
17867,-5.0
17868,-5.0
17869,-5.0
17870,-5.0
17871,-5.0
17872,-5.0
17873,-4.0
17874,-4.0
17875,-4.0
17876,-4.0
17877,-4.0
17878,-4.0
17879,-4.0
49901,-8.0
49900,-8.0
49899,-8.0
12940,-5.0
12941,-5.0
59972,-7.0
59971,-7.0
59970,-7.0
59969,-7.0
59968,-7.0
59967,-7.0
59966,-7.0
59965,-7.0
59964,-7.0
67981,-8.0
67980,-8.0
67979,-8.0
67978,-8.0
67977,-8.0
67976,-8.0
67975,-8.0
67974,-8.0
67965,-7.0
67964,-7.0
73702,-7.0
73701,-7.0
73700,-7.0
73699,-7.0
73698,-7.0
73697,-7.0
73696,-7.0
73695,-7.0
73694,-7.0
73693,-7.0
73692,-7.0
73691,-7.0
73690,-7.0
73689,-7.0
73688,-7.0
73687,-7.0
73686,-7.0
67963,-7.0
73142,-6.0
23151,-6.0
73141,-6.0
67962,-7.0
67961,-7.0
67960,-7.0
67959,-7.0
67958,-7.0
67957,-7.0
67956,-7.0
67955,-7.0
67954,-7.0
67953,-7.0
59963,-7.0
59962,-7.0
73140,-6.0
59961,-7.0
59960,-7.0
59959,-7.0
59958,-7.0
59957,-7.0
59956,-7.0
59955,-7.0
73139,-6.0
73138,-6.0
73137,-6.0
59954,-7.0
59953,-7.0
59952,-7.0
53426,-7.0
53425,-7.0
53424,-7.0
70759,-6.0
70758,-6.0
73136,-6.0
56021,-6.0
56020,-7.0
56019,-7.0
56018,-7.0
56017,-7.0
56016,-7.0
73135,-6.0
73134,-6.0
70757,-6.0
48794,-4.0
70764,-6.0
70763,-6.0
48793,-5.0
73133,-6.0
6381,-6.0
6380,-6.0
6379,-6.0
6378,-5.0
25269,-6.0
29403,-5.0
29404,-5.0
29405,-5.0
29406,-5.0
29407,-5.0
29408,-5.0
29409,-5.0
29410,-5.0
29411,-5.0
29412,-5.0
29413,-5.0
29414,-5.0
29415,-5.0
29416,-5.0
29417,-5.0
29418,-5.0
29419,-5.0
29420,-5.0
29421,-5.0
55908,-7.0
55907,-7.0
55906,-7.0
55905,-7.0
55904,-7.0
55903,-7.0
55902,-7.0
55901,-7.0
55900,-7.0
55899,-7.0
55898,-7.0
55897,-7.0
55896,-7.0
55895,-7.0
55894,-7.0
55893,-7.0
55892,-7.0
55891,-7.0
55890,-7.0
29422,-5.0
29423,-5.0
34126,-5.0
34127,-5.0
34128,-5.0
34129,-5.0
34130,-5.0
29424,-5.0
29425,-5.0
29426,-5.0
29427,-5.0
29428,-5.0
29429,-5.0
29430,-6.0
29431,-6.0
29432,-6.0
29433,-5.0
29434,-5.0
29435,-5.0
29436,-5.0
29437,-5.0
29438,-5.0
29439,-5.0
29440,-5.0
29441,-5.0
6377,-5.0
25236,-5.0
6376,-5.0
61328,-8.0
53423,-7.0
6071,-5.0
47514,-5.0
47513,-5.0
47512,-5.0
6070,-5.0
6069,-5.0
6375,-5.0
6374,-5.0
6373,-5.0
6372,-5.0
22478,-5.0
22479,-5.0
22480,-5.0
22481,-5.0
11365,-5.0
11364,-5.0
11363,-5.0
11362,-5.0
47511,-5.0
47510,-5.0
47509,-5.0
47508,-5.0
47507,-5.0
47506,-5.0
47505,-5.0
47504,-5.0
47503,-5.0
47502,-5.0
47501,-5.0
47500,-5.0
47499,-5.0
47498,-5.0
47497,-5.0
47496,-5.0
47495,-5.0
47494,-5.0
47493,-5.0
22482,-5.0
1308,-5.0
47492,-5.0
47491,-5.0
47490,-5.0
47489,-5.0
11361,-5.0
11360,-5.0
11359,-5.0
32051,-4.0
22483,-5.0
11358,-5.0
11357,-5.0
22484,-5.0
11356,-5.0
48792,-5.0
70385,-8.0
70384,-8.0
70383,-8.0
70382,-8.0
70381,-8.0
11338,-5.0
70380,-8.0
70379,-7.0
25270,-6.0
25271,-6.0
57361,-7.0
57360,-7.0
57359,-7.0
57358,-7.0
57357,-7.0
57356,-7.0
57355,-7.0
57354,-7.0
57353,-7.0
57352,-7.0
57351,-7.0
57350,-7.0
57349,-7.0
57348,-7.0
57347,-7.0
57346,-7.0
57345,-7.0
57344,-7.0
57343,-7.0
57342,-7.0
57341,-7.0
57340,-7.0
57339,-7.0
57338,-7.0
57337,-7.0
57336,-7.0
57335,-7.0
57334,-7.0
57333,-7.0
57332,-7.0
57331,-7.0
57330,-7.0
57329,-7.0
57328,-7.0
57327,-7.0
57326,-7.0
57325,-7.0
57324,-7.0
57323,-7.0
25272,-6.0
68444,-9.0
68443,-9.0
47488,-5.0
68442,-9.0
68441,-9.0
68440,-9.0
47487,-5.0
68439,-9.0
68438,-9.0
68437,-9.0
68436,-9.0
68435,-9.0
68434,-9.0
68433,-8.0
68432,-8.0
68431,-8.0
68430,-8.0
68429,-8.0
68428,-8.0
68427,-8.0
68426,-8.0
68425,-7.0
68424,-7.0
68423,-7.0
23152,-6.0
23153,-6.0
23154,-6.0
23155,-6.0
23156,-6.0
23157,-6.0
23158,-5.0
68422,-7.0
68421,-7.0
68420,-7.0
47486,-4.0
68419,-7.0
68418,-7.0
68417,-7.0
53422,-7.0
53421,-7.0
53420,-7.0
53419,-7.0
73132,-7.0
73131,-7.0
53418,-7.0
53417,-6.0
53416,-6.0
53415,-6.0
70378,-7.0
70377,-7.0
70376,-7.0
70375,-7.0
70374,-7.0
48791,-5.0
48790,-5.0
72663,-7.0
48789,-5.0
48788,-5.0
48787,-5.0
47485,-5.0
47484,-5.0
47483,-5.0
47482,-5.0
47481,-5.0
73130,-7.0
73129,-7.0
47480,-5.0
47479,-5.0
47478,-5.0
47477,-5.0
47476,-5.0
47475,-5.0
47474,-5.0
47473,-5.0
47472,-5.0
47471,-5.0
47470,-5.0
47469,-5.0
47468,-5.0
47467,-5.0
73120,-6.0
73119,-6.0
73118,-6.0
73128,-7.0
73127,-7.0
48786,-5.0
5319,-5.0
5318,-5.0
73125,-7.0
5317,-5.0
48785,-5.0
67966,-7.0
67967,-7.0
67968,-7.0
67969,-8.0
67970,-8.0
67971,-8.0
67972,-8.0
67973,-8.0
48784,-5.0
48783,-5.0
48782,-5.0
48781,-5.0
48780,-5.0
74566,-7.0
48779,-5.0
48778,-5.0
22461,-5.0
22462,-5.0
22463,-5.0
48777,-5.0
48776,-5.0
48775,-5.0
48774,-5.0
48773,-5.0
48772,-5.0
48771,-5.0
61846,-7.0
61847,-7.0
45056,-6.0
45055,-6.0
45054,-6.0
45053,-6.0
45052,-5.0
45051,-5.0
45050,-5.0
45049,-5.0
45048,-5.0
45047,-5.0
45046,-5.0
45045,-5.0
45044,-5.0
45043,-5.0
61848,-7.0
68866,-7.0
61849,-7.0
61850,-7.0
61851,-7.0
61852,-7.0
48770,-5.0
48769,-5.0
48768,-5.0
48767,-5.0
22485,-5.0
22486,-5.0
53010,-7.0
22487,-5.0
22488,-5.0
73124,-7.0
73123,-7.0
73122,-7.0
73121,-7.0
22489,-5.0
70425,-6.0
69706,-7.0
69705,-7.0
69704,-7.0
69703,-7.0
69702,-7.0
69701,-7.0
69700,-7.0
69699,-7.0
69698,-7.0
69697,-7.0
69696,-7.0
69695,-7.0
69694,-7.0
69693,-7.0
69692,-7.0
69691,-7.0
45042,-5.0
45041,-5.0
45040,-5.0
45039,-5.0
45038,-5.0
45037,-5.0
45036,-5.0
45035,-5.0
45034,-5.0
45033,-5.0
45032,-5.0
68865,-7.0
68864,-7.0
68863,-7.0
68862,-7.0
68861,-7.0
68860,-7.0
68859,-7.0
68858,-7.0
68857,-7.0
68856,-7.0
68855,-7.0
68854,-7.0
5316,-5.0
5315,-5.0
5314,-5.0
5313,-5.0
5312,-5.0
5311,-5.0
5310,-5.0
5309,-5.0
5308,-5.0
45031,-5.0
45030,-5.0
45029,-5.0
45028,-5.0
45027,-5.0
70424,-6.0
70423,-6.0
53009,-7.0
53008,-7.0
68853,-7.0
53007,-7.0
53006,-7.0
53005,-7.0
70422,-6.0
70421,-6.0
70420,-6.0
70419,-6.0
34131,-5.0
34132,-5.0
34133,-5.0
34134,-5.0
57009,-7.0
57008,-7.0
57007,-7.0
57006,-7.0
57005,-7.0
34135,-5.0
34136,-5.0
54659,-6.0
54658,-6.0
54657,-6.0
54656,-7.0
54655,-7.0
54654,-7.0
54653,-7.0
54652,-7.0
54651,-7.0
45026,-5.0
45025,-5.0
58618,-7.0
58617,-7.0
58616,-7.0
58615,-7.0
58614,-7.0
58613,-6.0
58612,-6.0
58611,-6.0
58610,-6.0
58609,-6.0
58608,-6.0
58607,-6.0
58606,-6.0
58605,-8.0
58604,-8.0
58603,-8.0
58602,-8.0
58601,-8.0
58600,-8.0
58599,-8.0
58598,-8.0
58597,-7.0
58596,-7.0
58595,-7.0
58594,-7.0
58593,-7.0
72648,-7.0
72647,-7.0
72646,-7.0
72645,-7.0
58592,-7.0
58591,-7.0
58590,-7.0
68850,-7.0
68851,-7.0
68852,-7.0
58589,-7.0
45024,-5.0
45023,-5.0
45022,-5.0
67606,-7.0
72644,-7.0
72643,-7.0
67605,-7.0
72642,-7.0
72641,-8.0
72640,-8.0
72639,-8.0
72638,-8.0
72637,-8.0
72636,-8.0
72635,-8.0
72634,-8.0
72633,-8.0
72632,-8.0
72631,-8.0
72630,-8.0
67604,-7.0
67603,-7.0
67602,-7.0
67601,-7.0
67600,-7.0
67599,-7.0
67598,-7.0
67597,-7.0
67596,-7.0
67595,-7.0
67594,-7.0
67593,-7.0
67592,-7.0
23145,-5.0
23146,-5.0
23147,-6.0
23148,-6.0
23159,-5.0
72629,-7.0
72628,-7.0
72627,-7.0
72626,-7.0
72625,-7.0
72624,-7.0
72623,-7.0
23160,-5.0
23161,-5.0
23162,-5.0
23163,-5.0
23164,-5.0
23165,-5.0
23166,-5.0
23167,-5.0
23168,-5.0
23169,-5.0
23170,-5.0
53414,-6.0
53413,-6.0
25257,-6.0
72622,-7.0
72621,-7.0
72620,-7.0
72619,-7.0
72618,-7.0
25258,-6.0
25259,-6.0
25260,-6.0
25261,-6.0
25262,-6.0
61853,-7.0
30464,-5.0
30465,-5.0
61854,-7.0
30466,-5.0
30467,-5.0
30468,-5.0
30469,-5.0
30470,-5.0
30471,-5.0
61855,-7.0
30472,-5.0
30473,-5.0
30474,-5.0
30475,-5.0
30476,-5.0
30477,-5.0
30478,-5.0
30479,-5.0
30480,-5.0
30481,-5.0
45996,-4.0
45995,-4.0
45994,-4.0
45993,-4.0
45992,-4.0
45991,-5.0
45990,-5.0
45989,-5.0
45988,-5.0
45987,-5.0
45986,-5.0
45985,-5.0
45984,-5.0
45983,-5.0
45982,-5.0
30482,-5.0
30483,-6.0
30484,-6.0
30485,-6.0
30486,-6.0
30487,-6.0
61856,-7.0
61857,-8.0
61858,-8.0
61859,-8.0
61860,-8.0
61861,-8.0
61862,-8.0
61863,-8.0
61864,-8.0
61865,-8.0
61866,-8.0
22464,-5.0
61867,-8.0
61868,-8.0
61869,-8.0
72662,-7.0
74540,-8.0
74539,-8.0
74538,-8.0
74537,-8.0
74536,-8.0
74535,-8.0
74534,-8.0
74533,-8.0
74532,-8.0
74531,-8.0
74530,-8.0
74529,-8.0
74528,-7.0
74527,-7.0
74526,-7.0
72661,-7.0
11355,-5.0
71939,-6.0
62628,-8.0
62627,-8.0
22465,-5.0
6068,-5.0
6067,-5.0
6066,-5.0
69248,-6.0
69247,-6.0
69246,-6.0
67591,-7.0
67590,-7.0
67589,-7.0
67588,-7.0
67587,-7.0
67586,-7.0
67585,-7.0
67584,-7.0
67583,-7.0
67582,-7.0
69245,-6.0
69244,-6.0
11354,-5.0
69243,-6.0
56542,-6.0
71938,-6.0
71937,-6.0
71936,-6.0
71935,-6.0
71934,-6.0
71933,-6.0
71932,-6.0
71931,-6.0
11353,-5.0
11352,-5.0
11351,-5.0
11350,-5.0
72660,-7.0
11349,-5.0
69242,-6.0
11348,-5.0
69241,-6.0
11347,-5.0
74567,-7.0
11346,-5.0
69240,-6.0
11345,-5.0
69239,-6.0
11344,-5.0
11343,-5.0
69238,-6.0
11342,-5.0
69237,-6.0
69236,-6.0
11341,-5.0
11340,-5.0
11339,-5.0
69235,-6.0
11337,-5.0
11336,-5.0
11335,-5.0
11334,-5.0
22466,-5.0
22467,-5.0
23149,-6.0
22468,-5.0
22469,-5.0
22470,-5.0
22471,-5.0
22472,-5.0
22473,-5.0
22474,-5.0
22475,-5.0
22476,-5.0
22477,-5.0
5307,-5.0
5306,-5.0
5305,-5.0
5304,-5.0
5303,-5.0
5302,-5.0
69234,-6.0
69233,-6.0
5301,-5.0
5300,-5.0
5299,-4.0
5298,-4.0
5297,-4.0
73715,-7.0
73714,-7.0
73713,-7.0
73712,-7.0
23150,-6.0
73711,-7.0
73710,-7.0
73709,-8.0
73708,-8.0
73707,-7.0
73706,-7.0
73704,-7.0
73705,-7.0
73703,-7.0
5296,-4.0
5295,-4.0
5294,-4.0
5293,-4.0
5292,-4.0
5291,-4.0
5290,-4.0
5289,-4.0
5288,-4.0
5287,-4.0
5286,-4.0
5285,-4.0
5284,-4.0
5283,-4.0
5282,-4.0
5281,-4.0
5280,-4.0
5279,-4.0
5278,-4.0
6065,-5.0
6064,-5.0
6063,-5.0
6062,-5.0
6061,-5.0
6060,-5.0
6059,-5.0
6058,-5.0
6057,-5.0
6056,-5.0
72668,-7.0
72667,-7.0
72666,-7.0
6055,-5.0
72659,-7.0
72658,-7.0
58006,-7.0
58005,-7.0
58004,-7.0
58003,-6.0
58002,-7.0
58001,-7.0
58000,-7.0
57999,-7.0
57998,-7.0
57997,-7.0
57996,-7.0
57995,-7.0
57994,-7.0
57993,-7.0
57992,-7.0
57991,-7.0
57990,-7.0
57989,-7.0
57988,-7.0
57987,-7.0
57986,-7.0
57985,-7.0
57984,-7.0
57983,-7.0
57982,-7.0
57981,-6.0
57980,-6.0
57979,-6.0
57978,-6.0
57977,-6.0
57976,-6.0
72657,-7.0
72656,-7.0
72655,-7.0
72654,-7.0
72653,-7.0
72652,-7.0
72651,-7.0
72650,-7.0
72649,-7.0
6054,-5.0
6053,-4.0
6052,-4.0
6051,-4.0
45430,-6.0
45429,-6.0
45428,-6.0
45427,-6.0
45426,-6.0
73143,-6.0
72665,-7.0
72664,-7.0
25263,-6.0
25264,-6.0
25265,-6.0
25266,-6.0
25267,-6.0
25268,-6.0
62626,-8.0
62625,-8.0
62624,-8.0
62623,-8.0
62622,-8.0
62621,-8.0
62620,-8.0
62619,-8.0
6050,-4.0
6049,-4.0
6048,-4.0
53429,-6.0
53428,-6.0
53427,-6.0
73126,-7.0
70418,-6.0
70417,-6.0
22490,-4.0
22491,-4.0
22492,-4.0
22493,-4.0
22494,-4.0
70393,-8.0
70392,-8.0
62618,-8.0
62617,-8.0
62616,-8.0
62615,-8.0
62614,-8.0
62613,-8.0
70391,-8.0
70390,-8.0
70389,-8.0
70388,-8.0
67188,-7.0
67187,-7.0
67186,-7.0
67185,-7.0
67184,-7.0
67183,-7.0
67182,-7.0
67181,-7.0
67180,-7.0
67179,-7.0
67178,-7.0
67177,-7.0
67176,-7.0
67175,-7.0
67174,-7.0
67173,-7.0
67172,-7.0
67171,-7.0
67170,-7.0
67169,-7.0
67168,-7.0
67167,-7.0
67166,-7.0
70387,-8.0
70386,-8.0
22495,-4.0
22496,-4.0
70762,-6.0
70761,-6.0
70760,-6.0
59982,-6.0
59981,-6.0
59980,-6.0
59979,-6.0
59978,-6.0
59977,-6.0
59976,-7.0
59975,-7.0
59974,-7.0
59973,-7.0
36731,-6.0
36732,-6.0
36733,-6.0
36734,-6.0
36735,-6.0
36736,-6.0
36737,-6.0
36738,-6.0
36739,-6.0
36740,-6.0
36741,-6.0
36742,-6.0
36743,-6.0
36744,-6.0
36745,-6.0
4969,-5.0
4968,-6.0
36746,-6.0
36747,-6.0
60014,-8.0
60013,-8.0
60012,-8.0
60011,-8.0
60010,-8.0
60009,-8.0
60008,-8.0
60007,-7.0
60006,-7.0
60005,-7.0
60004,-7.0
60003,-7.0
60002,-7.0
60001,-7.0
60000,-7.0
59999,-7.0
59998,-7.0
59997,-7.0
59996,-7.0
59995,-7.0
59994,-7.0
59993,-7.0
59991,-7.0
59990,-7.0
59989,-8.0
59988,-8.0
59987,-8.0
59986,-8.0
59985,-8.0
59984,-8.0
59983,-8.0
68488,-7.0
68487,-7.0
68486,-7.0
68485,-7.0
68484,-6.0
68483,-6.0
68482,-6.0
68481,-6.0
68480,-7.0
68479,-6.0
68478,-7.0
4967,-6.0
4966,-6.0
4965,-6.0
4964,-6.0
68477,-7.0
68476,-6.0
68475,-7.0
68474,-7.0
68473,-7.0
68472,-7.0
68471,-7.0
68470,-7.0
68469,-7.0
68468,-7.0
68467,-7.0
68466,-7.0
68465,-7.0
68464,-7.0
68463,-7.0
68462,-7.0
68461,-7.0
68460,-7.0
68459,-7.0
68458,-7.0
68457,-7.0
68456,-7.0
68455,-7.0
68454,-7.0
68453,-7.0
68452,-7.0
68451,-7.0
68450,-7.0
68449,-7.0
68448,-7.0
68447,-7.0
68446,-7.0
68445,-7.0
72252,-7.0
72251,-7.0
72250,-7.0
72249,-7.0
72248,-7.0
72247,-7.0
72246,-7.0
72245,-7.0
72244,-7.0
72243,-7.0
72242,-7.0
72241,-7.0
72240,-7.0
72239,-7.0
72238,-7.0
72237,-6.0
72236,-8.0
72235,-8.0
72234,-8.0
72233,-8.0
72232,-8.0
72231,-8.0
11643,-6.0
72230,-8.0
11642,-6.0
11641,-6.0
11243,-5.0
4963,-5.0
4962,-5.0
4961,-5.0
4960,-5.0
4959,-5.0
4958,-5.0
4957,-5.0
4956,-5.0
4955,-5.0
4954,-4.0
4953,-4.0
4952,-4.0
4951,-5.0
4950,-5.0
4949,-5.0
4948,-5.0
4947,-5.0
